State,County,Fast_food_2011,Fast_food_2016,Fast_food_per_1000_2011,Fast_food_per_1000_2016,Fast_food_expenditures_per_capita_2012
NY,Orange,251,306,0.670511646,0.805443323,482.4102319
NY,Orleans,18,15,0.422148737,0.363266492,482.4102319
NY,Oswego,74,84,0.606681697,0.70643444,482.4102319
NY,Otsego,36,35,0.580907507,0.580017566,482.4102319
NY,Putnam,62,79,0.620875434,0.797118266,482.4102319
NY,Queens,1739,1966,0.768784264,0.834449611,482.4102319
NY,Rensselaer,114,109,0.714084375,0.68237592,482.4102319
NY,Richmond,298,314,0.631939673,0.65775279,482.4102319
NY,Rockland,258,277,0.816703809,0.847418738,482.4102319
NY,St. Lawrence,57,51,0.507496706,0.463682732,482.4102319
NY,Saratoga,167,159,0.755140153,0.698716822,482.4102319
NY,Schenectady,119,127,0.768039241,0.819502878,482.4102319
NY,Schoharie,15,13,0.459643317,0.413315105,482.4102319
NY,Schuyler,11,10,0.597858579,0.555617291,482.4102319
NY,Seneca,19,22,0.537969307,0.632529254,482.4102319
NY,Steuben,48,46,0.484085683,0.475059382,482.4102319
NY,Suffolk,1226,1340,0.817293014,0.896720546,482.4102319
NY,Sullivan,58,53,0.752181976,0.703197559,482.4102319
NY,Tioga,26,25,0.511086649,0.512526139,482.4102319
NY,Tompkins,76,79,0.745193015,0.755539828,482.4102319
NY,Ulster,142,141,0.778013982,0.78531407,482.4102319
NY,Warren,68,66,1.03445653,1.022954479,482.4102319
NY,Washington,39,32,0.618380161,0.517749086,482.4102319
NY,Wayne,61,65,0.654064313,0.714882759,482.4102319
NY,Westchester,762,770,0.795662075,0.786835124,482.4102319
NY,Wyoming,21,24,0.501744158,0.593486486,482.4102319
NY,Yates,11,14,0.432203057,0.559507633,482.4102319
NC,Alamance,118,129,0.771963338,0.809665777,644.8528184
NC,Alexander,15,15,0.404978536,0.402468473,644.8528184
NC,Alleghany,6,5,0.544217687,0.456829603,644.8528184
NC,Anson,12,15,0.45253988,0.59715753,644.8528184
NC,Ashe,16,19,0.592417062,0.71017418,644.8528184
NC,Avery,12,12,0.676895307,0.685714286,644.8528184
NC,Beaufort,29,35,0.608438411,0.739004666,644.8528184
NC,Bertie,7,12,0.33557047,0.616998303,644.8528184
NC,Bladen,20,27,0.572737686,0.798911114,644.8528184
NC,Brunswick,78,97,0.707566425,0.767690518,644.8528184
NC,Buncombe,219,243,0.907869864,0.951694643,644.8528184
NC,Burke,54,56,0.596751022,0.630616428,644.8528184
NC,Cabarrus,132,160,0.72836427,0.7937571,644.8528184
NC,Caldwell,57,54,0.691361619,0.660251629,644.8528184
NC,Camden,2,2,0.199541056,0.191883335,644.8528184
NC,Carteret,57,62,0.845371222,0.90044296,644.8528184
NC,Caswell,6,6,0.255558395,0.263829039,644.8528184
NC,Catawba,124,134,0.802272242,0.855426532,644.8528184
NC,Chatham,30,35,0.467588335,0.501260312,644.8528184
NC,Cherokee,20,21,0.7359164,0.753147079,644.8528184
NC,Chowan,14,9,0.944605627,0.632022472,644.8528184
NC,Clay,3,5,0.280636109,0.462149921,644.8528184
NC,Cleveland,65,64,0.667111408,0.659100739,644.8528184
NC,Columbus,53,46,0.918655643,0.816543889,644.8528184
NC,Craven,83,73,0.791433448,0.709723208,644.8528184
NC,Cumberland,248,277,0.749523237,0.830490079,644.8528184
NC,Currituck,26,20,1.08768407,0.779301746,644.8528184
NC,Dare,63,60,1.843291006,1.677852349,644.8528184
NC,Davidson,84,90,0.515425963,0.547099159,644.8528184
NC,Davie,22,30,0.532017798,0.714745193,644.8528184
NC,Duplin,29,36,0.489236791,0.604442654,644.8528184
NC,Durham,260,286,0.93903157,0.931323065,644.8528184
NC,Edgecombe,27,31,0.48163542,0.581689903,644.8528184
NC,Forsyth,244,287,0.687643553,0.772306748,644.8528184
NC,Franklin,28,28,0.459287448,0.433041031,644.8528184
NC,Gaston,149,168,0.719977193,0.774539771,644.8528184
NC,Gates,0,0,0.0,0.0,644.8528184
NC,Graham,4,6,0.45377198,0.701918577,644.8528184
NC,Granville,37,33,0.643321626,0.560995512,644.8528184
NC,Greene,4,5,0.185709643,0.236473704,644.8528184
NC,Guilford,404,446,0.815764446,0.854412677,644.8528184
NC,Halifax,43,43,0.794501312,0.828979584,644.8528184
NC,Harnett,57,81,0.478131763,0.618797699,644.8528184
NC,Haywood,40,41,0.680966973,0.678942836,644.8528184
NC,Henderson,62,65,0.577211325,0.571388386,644.8528184
NC,Hertford,17,19,0.689935065,0.788512616,644.8528184
NC,Hoke,13,13,0.262684637,0.244784213,644.8528184
NC,Hyde,2,3,0.344827586,0.547845142,644.8528184
NC,Iredell,126,150,0.78212776,0.869419054,644.8528184
NC,Jackson,27,33,0.670407707,0.780732469,644.8528184
NC,Johnston,123,122,0.712902964,0.638429255,644.8528184
NC,Jones,4,3,0.397653842,0.311688312,644.8528184
NC,Lee,46,47,0.785143715,0.786663542,644.8528184
NC,Lenoir,52,51,0.874817045,0.888006686,644.8528184
NC,Lincoln,52,60,0.664366935,0.740055504,644.8528184
NC,McDowell,26,31,0.577021239,0.689057325,644.8528184
NC,Macon,22,34,0.649082433,0.990993617,644.8528184
NC,Madison,6,13,0.287728384,0.606513017,644.8528184
NC,Martin,17,17,0.703118538,0.736536545,644.8528184
NC,Mecklenburg,728,876,0.77041684,0.828574861,644.8528184
NC,Mitchell,10,8,0.65142336,0.530926467,644.8528184
NC,Montgomery,16,18,0.577242225,0.656024492,644.8528184
NC,Moore,52,66,0.582482946,0.691881919,644.8528184
NC,Nash,77,70,0.804185945,0.744617479,644.8528184
NC,New Hanover,187,227,0.907559926,1.01687019,644.8528184
NC,Northampton,6,7,0.273685171,0.347118913,644.8528184
NC,Onslow,131,152,0.708058353,0.790846987,644.8528184
NC,Orange,92,100,0.68167336,0.700657918,644.8528184
NC,Pamlico,9,15,0.679091526,1.17196656,644.8528184
NC,Pasquotank,30,36,0.744841969,0.908746687,644.8528184
NC,Pender,30,37,0.563962778,0.628215359,644.8528184
NC,Perquimans,4,4,0.296318246,0.297907202,644.8528184
NC,Person,27,26,0.683336708,0.661863911,644.8528184
NC,Pitt,149,165,0.872334696,0.928912834,644.8528184
NC,Polk,9,8,0.443480832,0.391753587,644.8528184
NC,Randolph,74,74,0.521545466,0.516727301,644.8528184
NC,Richmond,25,26,0.535871219,0.577085275,644.8528184
NC,Robeson,68,71,0.50288047,0.531779439,644.8528184
NC,Rockingham,59,65,0.632341593,0.711478891,644.8528184
NC,Rowan,72,83,0.522303066,0.594858417,644.8528184
NC,Rutherford,35,33,0.519179992,0.497700023,644.8528184
NC,Sampson,30,33,0.472054381,0.520808674,644.8528184
NC,Scotland,24,23,0.661594443,0.65248227,644.8528184
NC,Stanly,41,50,0.677316505,0.821287779,644.8528184
NC,Stokes,20,24,0.424169159,0.522978362,644.8528184
NC,Surry,59,58,0.802317201,0.805007703,644.8528184
NC,Swain,18,20,1.284521516,1.409741312,644.8528184
NC,Transylvania,18,19,0.548462781,0.567655582,644.8528184
NC,Tyrrell,2,2,0.461254613,0.495172072,644.8528184
NC,Union,125,127,0.609762046,0.560607398,644.8528184
NC,Vance,31,28,0.684326711,0.630261559,644.8528184
NC,Wake,793,914,0.85283031,0.871187245,644.8528184
NC,Warren,7,10,0.333508028,0.502790487,644.8528184
NC,Washington,8,9,0.618764019,0.741839763,644.8528184
NC,Watauga,39,40,0.755623583,0.739385201,644.8528184
NC,Wayne,66,81,0.531914894,0.650727851,644.8528184
NC,Wilkes,32,38,0.464158278,0.553661451,644.8528184
NC,Wilson,54,58,0.665090157,0.712241966,644.8528184
NC,Yadkin,19,15,0.495398013,0.397603775,644.8528184
NC,Yancey,8,7,0.452181777,0.397230734,644.8528184
ND,Adams,1,0,0.432525952,0.0,585.3395975
ND,Barnes,6,8,0.540491848,0.731997438,585.3395975
ND,Benson,0,0,0.0,0.0,585.3395975
ND,Billings,1,0,1.199040767,0.0,585.3395975
ND,Bottineau,5,3,0.770178681,0.455996352,585.3395975
ND,Bowman,3,4,0.954805856,1.238390093,585.3395975
ND,Burke,1,0,0.484966052,0.0,585.3395975
ND,Burleigh,50,58,0.598637501,0.61421809,585.3395975
ND,Cass,112,128,0.732950716,0.732999284,585.3395975
ND,Cavalier,3,2,0.760649087,0.524934383,585.3395975
ND,Dickey,2,2,0.380662352,0.4004004,585.3395975
ND,Divide,0,1,0.0,0.418585182,585.3395975
ND,Dunn,1,1,0.269034167,0.228675966,585.3395975
ND,Eddy,1,1,0.42625746,0.437062937,585.3395975
ND,Emmons,3,2,0.854214123,0.59970015,585.3395975
ND,Foster,3,3,0.897397547,0.906344411,585.3395975
ND,Golden Valley,1,0,0.568504832,0.0,585.3395975
ND,Grand Forks,47,55,0.706469456,0.779080968,585.3395975
ND,Grant,0,0,0.0,0.0,585.3395975
ND,Griggs,1,2,0.422119038,0.884173298,585.3395975
ND,Hettinger,1,0,0.399840064,0.0,585.3395975
ND,Kidder,1,0,0.409332788,0.0,585.3395975
ND,LaMoure,2,1,0.48863914,0.243072436,585.3395975
ND,Logan,0,0,0.0,0.0,585.3395975
ND,McHenry,0,0,0.0,0.0,585.3395975
ND,McIntosh,1,1,0.362976407,0.384024578,585.3395975
ND,McKenzie,0,7,0.0,0.554850983,585.3395975
ND,McLean,1,2,0.110180696,0.20693223,585.3395975
ND,Mercer,5,6,0.59354226,0.694685655,585.3395975
ND,Morton,10,14,0.360828462,0.457292177,585.3395975
ND,Mountrail,1,5,0.123334978,0.488042948,585.3395975
ND,Nelson,1,1,0.326583932,0.344708721,585.3395975
ND,Oliver,0,0,0.0,0.0,585.3395975
ND,Pembina,2,1,0.27203482,0.141582897,585.3395975
ND,Pierce,3,3,0.687442713,0.712081652,585.3395975
ND,Ramsey,10,12,0.867904878,1.042209484,585.3395975
ND,Ransom,2,3,0.368256306,0.558347292,585.3395975
ND,Renville,1,1,0.40096231,0.396353547,585.3395975
ND,Richland,12,12,0.738052771,0.734484025,585.3395975
ND,Rolette,4,6,0.28192839,0.409081612,585.3395975
ND,Sargent,1,1,0.263852243,0.257069409,585.3395975
ND,Sheridan,1,0,0.759878419,0.0,585.3395975
ND,Sioux,1,1,0.236183278,0.224466891,585.3395975
ND,Slope,0,0,0.0,0.0,585.3395975
ND,Stark,19,18,0.755136918,0.583354939,585.3395975
ND,Steele,0,0,0.0,0.0,585.3395975
ND,Stutsman,15,18,0.713673994,0.856775668,585.3395975
ND,Towner,1,1,0.442477876,0.445037828,585.3395975
ND,Traill,6,6,0.743955363,0.747663551,585.3395975
ND,Walsh,5,3,0.453679339,0.27619223,585.3395975
ND,Ward,44,49,0.683941368,0.698473337,585.3395975
ND,Wells,4,3,0.953061711,0.739280434,585.3395975
ND,Williams,16,30,0.655872105,0.877321246,585.3395975
OH,Adams,16,20,0.562074053,0.718597298,649.0934717
OH,Allen,104,103,0.981363529,0.993959045,649.0934717
OH,Ashland,31,31,0.582192424,0.580339592,649.0934717
OH,Ashtabula,81,87,0.801504057,0.886226813,649.0934717
OH,Athens,64,56,0.98340504,0.844390832,649.0934717
OH,Auglaize,37,40,0.808442764,0.873419656,649.0934717
OH,Belmont,52,53,0.741617582,0.772955314,649.0934717
OH,Brown,24,23,0.537646453,0.52699111,649.0934717
OH,Butler,250,275,0.675586206,0.727642201,649.0934717
OH,Carroll,16,16,0.555150758,0.578934038,649.0934717
OH,Champaign,23,21,0.577729773,0.542117355,649.0934717
OH,Clark,109,117,0.791265589,0.869106603,649.0934717
OH,Clermont,131,125,0.658894064,0.615715018,649.0934717
OH,Clinton,28,32,0.66833751,0.764069626,649.0934717
OH,Columbiana,62,77,0.577356452,0.742211598,649.0934717
OH,Coshocton,22,20,0.595802302,0.545791944,649.0934717
OH,Crawford,31,30,0.715803085,0.713657016,649.0934717
OH,Cuyahoga,1077,1123,0.847723779,0.895924382,649.0934717
OH,Darke,30,28,0.569843863,0.54225734,649.0934717
OH,Defiance,26,27,0.666871858,0.708271032,649.0934717
OH,Delaware,164,176,0.918530799,0.894413473,649.0934717
OH,Erie,75,80,0.978154548,1.067463706,649.0934717
OH,Fairfield,90,99,0.611662362,0.648410739,649.0934717
OH,Fayette,35,31,1.213003396,1.081571419,649.0934717
OH,Franklin,1100,1137,0.931619943,0.895277,649.0934717
OH,Fulton,25,25,0.590304833,0.590667454,649.0934717
OH,Gallia,27,29,0.870265915,0.966795573,649.0934717
OH,Geauga,61,58,0.653860996,0.618020629,649.0934717
OH,Greene,125,145,0.764240864,0.878207729,649.0934717
OH,Guernsey,35,37,0.877149015,0.943877551,649.0934717
OH,Hamilton,629,686,0.785644072,0.846822625,649.0934717
OH,Hancock,60,66,0.801036007,0.873131367,649.0934717
OH,Hardin,21,15,0.660377358,0.477600535,649.0934717
OH,Harrison,8,8,0.506681867,0.524349479,649.0934717
OH,Henry,17,19,0.607338073,0.696761891,649.0934717
OH,Highland,24,30,0.553454478,0.697788012,649.0934717
OH,Hocking,12,18,0.407304324,0.634115409,649.0934717
OH,Holmes,13,15,0.303823502,0.342215733,649.0934717
OH,Huron,44,52,0.740865466,0.890548201,649.0934717
OH,Jackson,25,24,0.754648636,0.737689801,649.0934717
OH,Jefferson,47,46,0.680981773,0.687449562,649.0934717
OH,Knox,38,40,0.620195525,0.657548659,649.0934717
OH,Lake,190,189,0.826324076,0.824355563,649.0934717
OH,Lawrence,40,38,0.640933199,0.625730705,649.0934717
OH,Licking,114,130,0.682026216,0.756596943,649.0934717
OH,Logan,31,38,0.67948184,0.841247703,649.0934717
OH,Lorain,197,193,0.652715562,0.629505202,649.0934717
OH,Lucas,357,388,0.812689798,0.896981242,649.0934717
OH,Madison,24,22,0.556689553,0.507450293,649.0934717
OH,Mahoning,176,193,0.741589699,0.838514309,649.0934717
OH,Marion,45,48,0.675838039,0.734686381,649.0934717
OH,Medina,112,128,0.645577792,0.723560369,649.0934717
OH,Meigs,16,16,0.676647213,0.690339561,649.0934717
OH,Mercer,24,31,0.589593672,0.761483665,649.0934717
OH,Miami,77,82,0.74965438,0.785576057,649.0934717
OH,Monroe,6,8,0.410312521,0.56749663,649.0934717
OH,Montgomery,458,487,0.857011873,0.916455744,649.0934717
OH,Morgan,3,2,0.199375291,0.135482997,649.0934717
OH,Morrow,15,16,0.430960179,0.457744464,649.0934717
OH,Muskingum,62,62,0.718923933,0.721525911,649.0934717
OH,Noble,10,11,0.678518116,0.761614623,649.0934717
OH,Ottawa,35,34,0.847190957,0.839609828,649.0934717
OH,Paulding,11,10,0.567829858,0.530813737,649.0934717
OH,Perry,17,18,0.469263257,0.49973625,649.0934717
OH,Pickaway,29,36,0.518449657,0.625760473,649.0934717
OH,Pike,21,17,0.734188721,0.60204696,649.0934717
OH,Portage,112,143,0.691960286,0.881834215,649.0934717
OH,Preble,22,23,0.524021628,0.559542635,649.0934717
OH,Putnam,17,23,0.494545455,0.676152399,649.0934717
OH,Richland,92,91,0.74717778,0.751029571,649.0934717
OH,Ross,53,55,0.683350739,0.715121571,649.0934717
OH,Sandusky,38,37,0.627104099,0.624146016,649.0934717
OH,Scioto,61,59,0.769949259,0.773871983,649.0934717
OH,Seneca,30,30,0.530926467,0.541936882,649.0934717
OH,Shelby,28,29,0.568943796,0.595164799,649.0934717
OH,Stark,298,324,0.795791385,0.867404853,649.0934717
OH,Summit,450,449,0.831342729,0.83087525,649.0934717
OH,Trumbull,142,146,0.6800636,0.723843709,649.0934717
OH,Tuscarawas,76,79,0.821781536,0.854192572,649.0934717
OH,Union,31,29,0.584629892,0.522937103,649.0934717
OH,Van Wert,16,16,0.559264567,0.568060783,649.0934717
OH,Vinton,5,7,0.373775884,0.537593119,649.0934717
OH,Warren,128,133,0.594317765,0.587258694,649.0934717
OH,Washington,47,48,0.763135676,0.79292971,649.0934717
OH,Wayne,56,77,0.48857093,0.661387023,649.0934717
OH,Williams,25,28,0.665318288,0.758375992,649.0934717
OH,Wood,107,119,0.841836935,0.917473632,649.0934717
OH,Wyandot,14,15,0.618511155,0.680519009,649.0934717
OK,Adair,9,12,0.398953854,0.542716295,623.0262227
OK,Alfalfa,1,3,0.177210704,0.507270883,623.0262227
OK,Atoka,6,7,0.42363906,0.502692998,623.0262227
OK,Beaver,0,1,0.0,0.185185185,623.0262227
OK,Beckham,16,16,0.717488789,0.713266762,623.0262227
OK,Blaine,5,4,0.517223544,0.417929161,623.0262227
OK,Bryan,30,27,0.695619913,0.593510947,623.0262227
OK,Caddo,12,10,0.405282178,0.338501117,623.0262227
OK,Canadian,60,83,0.502672542,0.608937441,623.0262227
OK,Carter,32,33,0.666236389,0.682396245,623.0262227
OK,Cherokee,23,22,0.48245338,0.451272794,623.0262227
OK,Choctaw,8,7,0.523765877,0.469326182,623.0262227
OK,Cimarron,3,1,1.216545012,0.460829493,623.0262227
OK,Cleveland,197,223,0.752350618,0.803111607,623.0262227
OK,Coal,2,2,0.338466746,0.354484225,623.0262227
OK,Comanche,71,93,0.563594942,0.766075224,623.0262227
OK,Cotton,2,2,0.324201653,0.338237781,623.0262227
OK,Craig,5,6,0.33382294,0.414937759,623.0262227
OK,Creek,35,34,0.495834986,0.478617078,623.0262227
OK,Custer,19,23,0.686391388,0.791874677,623.0262227
OK,Delaware,13,15,0.312492488,0.358166189,623.0262227
OK,Dewey,0,1,0.0,0.204666394,623.0262227
OK,Ellis,1,1,0.247708695,0.244917952,623.0262227
OK,Garfield,41,42,0.675853884,0.673249551,623.0262227
OK,Garvin,16,18,0.58298415,0.64419154,623.0262227
OK,Grady,20,25,0.379269148,0.456812908,623.0262227
OK,Grant,1,0,0.21978022,0.0,623.0262227
OK,Greer,1,1,0.162919518,0.167644593,623.0262227
OK,Harmon,1,1,0.342231348,0.371333086,623.0262227
OK,Harper,1,0,0.269541779,0.0,623.0262227
OK,Haskell,5,3,0.393143576,0.237229163,623.0262227
OK,Hughes,10,7,0.727855011,0.521531813,623.0262227
OK,Jackson,20,18,0.757288906,0.708745127,623.0262227
OK,Jefferson,4,3,0.619386807,0.48,623.0262227
OK,Johnston,3,4,0.271100669,0.360652782,623.0262227
OK,Kay,31,39,0.676073539,0.866994198,623.0262227
OK,Kingfisher,11,9,0.72664817,0.57818322,623.0262227
OK,Kiowa,4,3,0.424718624,0.332299513,623.0262227
OK,Latimer,2,2,0.179115171,0.189358076,623.0262227
OK,Le Flore,16,18,0.317813444,0.361141206,623.0262227
OK,Lincoln,18,18,0.525501416,0.514962522,623.0262227
OK,Logan,14,14,0.328862371,0.304334594,623.0262227
OK,Love,5,5,0.532992218,0.501102425,623.0262227
OK,McClain,23,24,0.653613345,0.621777766,623.0262227
OK,McCurtain,11,14,0.330300574,0.425286309,623.0262227
OK,McIntosh,7,8,0.345525445,0.404878789,623.0262227
OK,Major,2,2,0.262020176,0.258364552,623.0262227
OK,Marshall,8,9,0.502071043,0.553880239,623.0262227
OK,Mayes,20,26,0.484109118,0.634579713,623.0262227
OK,Murray,10,11,0.735672773,0.793536286,623.0262227
OK,Muskogee,53,55,0.749264872,0.796570402,623.0262227
OK,Noble,5,5,0.43237634,0.43998592,623.0262227
OK,Nowata,2,2,0.188501414,0.192289203,623.0262227
OK,Okfuskee,1,2,0.081168831,0.16519369,623.0262227
OK,Oklahoma,649,712,0.888826803,0.907922388,623.0262227
OK,Okmulgee,20,20,0.502803127,0.511456628,623.0262227
OK,Osage,20,20,0.418611466,0.422681066,623.0262227
OK,Ottawa,15,15,0.471120324,0.475843035,623.0262227
OK,Pawnee,7,7,0.418285031,0.424113905,623.0262227
OK,Payne,54,68,0.692121352,0.836933378,623.0262227
OK,Pittsburg,29,32,0.634698299,0.720801892,623.0262227
OK,Pontotoc,19,22,0.503324591,0.572275837,623.0262227
OK,Pottawatomie,78,65,1.113887897,0.903003529,623.0262227
OK,Pushmataha,5,3,0.438596491,0.271149675,623.0262227
OK,Roger Mills,0,0,0.0,0.0,623.0262227
OK,Rogers,45,42,0.514174065,0.461787116,623.0262227
OK,Seminole,14,15,0.550292834,0.596089652,623.0262227
OK,Sequoyah,18,23,0.42707666,0.556039068,623.0262227
OK,Stephens,21,26,0.465539028,0.591003114,623.0262227
OK,Texas,5,8,0.235982632,0.378590696,623.0262227
OK,Tillman,3,4,0.374578599,0.531208499,623.0262227
OK,Tulsa,526,584,0.863933723,0.905367402,623.0262227
OK,Wagoner,24,30,0.324227932,0.38705682,623.0262227
OK,Washington,40,34,0.779453603,0.654929306,623.0262227
OK,Washita,3,3,0.258353427,0.261460694,623.0262227
OK,Woods,10,9,1.139341461,0.985329538,623.0262227
OK,Woodward,14,15,0.696552067,0.716880138,623.0262227
OR,Baker,7,9,0.435811231,0.564334086,531.0894069
OR,Benton,61,63,0.709500326,0.705518724,531.0894069
OR,Clackamas,243,244,0.640900531,0.599980329,531.0894069
OR,Clatsop,31,37,0.833579822,0.957631286,531.0894069
OR,Columbia,23,27,0.46585109,0.530597807,531.0894069
OR,Coos,32,37,0.510122748,0.58382643,531.0894069
OR,Crook,10,9,0.484824978,0.402792696,531.0894069
OR,Curry,12,15,0.533879076,0.664069417,531.0894069
OR,Deschutes,134,150,0.839572695,0.830220008,531.0894069
OR,Douglas,79,70,0.737180983,0.647548566,531.0894069
OR,Gilliam,1,1,0.512557663,0.537923615,531.0894069
OR,Grant,6,5,0.809825887,0.695991091,531.0894069
OR,Harney,8,10,1.087399755,1.377220768,531.0894069
OR,Hood River,24,24,1.069614048,1.040582726,531.0894069
OR,Jackson,154,155,0.752662421,0.721917413,531.0894069
OR,Jefferson,13,12,0.598168684,0.519053592,531.0894069
OR,Josephine,45,52,0.544359229,0.609341677,531.0894069
OR,Klamath,40,43,0.603436571,0.648733461,531.0894069
OR,Lake,8,6,1.022102977,0.767263427,531.0894069
OR,Lane,293,315,0.829044279,0.855320501,531.0894069
OR,Lincoln,34,34,0.741677937,0.709856567,531.0894069
OR,Linn,62,64,0.524925494,0.521597392,531.0894069
OR,Malheur,23,20,0.746026597,0.658046261,531.0894069
OR,Marion,210,245,0.661138291,0.729674833,531.0894069
OR,Morrow,1,2,0.089269773,0.178269008,531.0894069
OR,Multnomah,675,684,0.902592245,0.853358352,531.0894069
OR,Polk,45,43,0.592994755,0.527983105,531.0894069
OR,Sherman,1,1,0.571755289,0.582411182,531.0894069
OR,Tillamook,14,11,0.551419906,0.419703155,531.0894069
OR,Umatilla,40,38,0.52118622,0.495766416,531.0894069
OR,Union,16,19,0.618261911,0.729562646,531.0894069
OR,Wallowa,6,4,0.860091743,0.578368999,531.0894069
OR,Wasco,20,18,0.793902826,0.695759731,531.0894069
OR,Washington,388,419,0.719160436,0.719018291,531.0894069
OR,Wheeler,0,0,0.0,0.0,531.0894069
OR,Yamhill,55,46,0.55234193,0.441810655,531.0894069
PA,Adams,61,74,0.601222157,0.727744778,425.6834692
PA,Allegheny,936,1022,0.762359633,0.832550611,425.6834692
PA,Armstrong,30,30,0.438058525,0.453638178,425.6834692
PA,Beaver,95,108,0.557780152,0.646230621,425.6834692
PA,Bedford,21,20,0.423259095,0.411082792,425.6834692
PA,Berks,239,261,0.578892934,0.6278083,425.6834692
PA,Blair,94,99,0.740221594,0.798857392,425.6834692
PA,Bradford,32,33,0.50738885,0.541107795,425.6834692
PA,Bucks,454,484,0.725162003,0.772236502,425.6834692
PA,Butler,122,111,0.660849028,0.59611078,425.6834692
PA,Cambria,97,106,0.680410491,0.789201343,425.6834692
PA,Cameron,1,1,0.200080032,0.21353833,425.6834692
PA,Carbon,30,29,0.460893211,0.456585059,425.6834692
PA,Centre,89,105,0.57404911,0.647816242,425.6834692
PA,Chester,334,344,0.663483008,0.666035482,425.6834692
PA,Clarion,19,22,0.476309852,0.570569013,425.6834692
PA,Clearfield,48,48,0.589941497,0.599737615,425.6834692
PA,Clinton,21,19,0.532036178,0.487366936,425.6834692
PA,Columbia,46,58,0.685993796,0.876768654,425.6834692
PA,Crawford,47,40,0.532952329,0.462401017,425.6834692
PA,Cumberland,157,188,0.662366208,0.758367251,425.6834692
PA,Dauphin,208,232,0.772929626,0.846341579,425.6834692
PA,Delaware,402,431,0.719039706,0.764191172,425.6834692
PA,Elk,17,16,0.535315049,0.525917891,425.6834692
PA,Erie,172,190,0.611472939,0.687606081,425.6834692
PA,Fayette,90,89,0.66184257,0.672246057,425.6834692
PA,Forest,1,1,0.1303611,0.136873802,425.6834692
PA,Franklin,95,97,0.629339128,0.631658462,425.6834692
PA,Fulton,5,6,0.338363673,0.410480947,425.6834692
PA,Greene,22,30,0.57400788,0.807363152,425.6834692
PA,Huntingdon,18,19,0.390955887,0.417554886,425.6834692
PA,Indiana,47,48,0.530426147,0.563010228,425.6834692
PA,Jefferson,28,28,0.623621907,0.637015129,425.6834692
PA,Juniata,13,8,0.526273176,0.326864147,425.6834692
PA,Lackawanna,142,158,0.662440112,0.749269699,425.6834692
PA,Lancaster,307,340,0.586117231,0.630637482,425.6834692
PA,Lawrence,52,51,0.57489055,0.581985827,425.6834692
PA,Lebanon,81,88,0.602508219,0.635117677,425.6834692
PA,Lehigh,233,252,0.659320758,0.693998838,425.6834692
PA,Luzerne,206,212,0.641848524,0.669189807,425.6834692
PA,Lycoming,66,69,0.565693274,0.601527356,425.6834692
PA,McKean,25,28,0.579858051,0.674406282,425.6834692
PA,Mercer,73,75,0.62855716,0.665643056,425.6834692
PA,Mifflin,23,25,0.492378832,0.539770274,425.6834692
PA,Monroe,106,112,0.62367249,0.672608038,425.6834692
PA,Montgomery,619,674,0.768766471,0.821294184,425.6834692
PA,Montour,12,11,0.653630372,0.603400987,425.6834692
PA,Northampton,195,202,0.653754731,0.669406151,425.6834692
PA,Northumberland,46,61,0.487303622,0.659609209,425.6834692
PA,Perry,21,20,0.456660723,0.434914974,425.6834692
PA,Philadelphia,1308,1427,0.849544279,0.906166952,425.6834692
PA,Pike,14,23,0.245098039,0.416734613,425.6834692
PA,Potter,4,6,0.229160699,0.35450517,425.6834692
PA,Schuylkill,71,71,0.48148324,0.495343077,425.6834692
PA,Snyder,23,26,0.578281749,0.639339022,425.6834692
PA,Somerset,34,29,0.439822001,0.386306114,425.6834692
PA,Sullivan,5,4,0.780518264,0.656922319,425.6834692
PA,Susquehanna,14,23,0.323534849,0.557738009,425.6834692
PA,Tioga,16,22,0.378752012,0.533630873,425.6834692
PA,Union,19,27,0.421435543,0.594190141,425.6834692
PA,Venango,21,21,0.3840316,0.40023633,425.6834692
PA,Warren,16,24,0.385523589,0.600030002,425.6834692
PA,Washington,122,136,0.586628712,0.655924299,425.6834692
PA,Wayne,20,26,0.379506641,0.507515128,425.6834692
PA,Westmoreland,232,249,0.636498818,0.70182757,425.6834692
PA,Wyoming,11,13,0.388733788,0.472761655,425.6834692
PA,York,285,306,0.652618948,0.689485792,425.6834692
RI,Bristol,29,33,0.589287166,0.675150374,453.2820974
RI,Kent,122,142,0.738364704,0.867493433,453.2820974
RI,Newport,68,76,0.817779488,0.910234146,453.2820974
RI,Providence,455,491,0.724419628,0.772593238,453.2820974
RI,Washington,98,100,0.774881198,0.793770489,453.2820974
SC,Abbeville,10,11,0.398692289,0.445037828,632.1961411
SC,Aiken,88,109,0.544584785,0.652999605,632.1961411
SC,Allendale,4,3,0.390854016,0.33116238,632.1961411
SC,Anderson,154,134,0.817557309,0.683785108,632.1961411
SC,Bamberg,10,14,0.631592244,0.963523744,632.1961411
SC,Barnwell,12,15,0.534330751,0.694733917,632.1961411
SC,Beaufort,108,108,0.658882097,0.588565481,632.1961411
SC,Berkeley,111,108,0.606044061,0.509763385,632.1961411
SC,Calhoun,4,4,0.265005963,0.271168056,632.1961411
SC,Charleston,353,347,0.987434684,0.875003152,632.1961411
SC,Cherokee,39,38,0.70038072,0.669898634,632.1961411
SC,Chester,15,12,0.456454263,0.371747212,632.1961411
